subject_id,trial_number,trial_id,target_side,foil_side,trial_type,date_stamp,time_stamp,side_chosen,accuracy,rt,date_of_birth,ethnicity,native_lang,other_langs,parental_occ,dev_info,birth_order,num_siblings,gender
lmg5afzkgbRIbXKtTFKG3feM0,1,c,right,left,training,9/20/2016,10:26,left,0,16677,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,2,b,left,right,training,9/20/2016,10:26,left,1,4535,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,3,a,right,left,training,9/20/2016,10:26,left,0,3302,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,4,21,left,right,critical,9/20/2016,10:26,right,0,2399,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,5,1,left,right,critical,9/20/2016,10:26,left,1,1674,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,6,18,right,left,critical,9/20/2016,10:26,right,1,3804,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,7,4,left,right,critical,9/20/2016,10:26,left,1,4965,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,8,23,right,left,critical,9/20/2016,10:26,right,1,10500,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,9,5,right,left,critical,9/20/2016,10:26,right,1,3491,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,10,9,right,left,critical,9/20/2016,10:26,right,1,1624,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,11,3,left,right,critical,9/20/2016,10:26,right,0,981,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,12,6,right,left,critical,9/20/2016,10:26,right,1,928,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,13,19,left,right,critical,9/20/2016,10:26,right,0,675,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,14,20,left,right,critical,9/20/2016,10:26,right,0,735,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,15,11,right,left,critical,9/20/2016,10:26,right,1,4361,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,16,13,right,left,critical,9/20/2016,10:26,right,1,1095,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,17,12,left,right,critical,9/20/2016,10:26,right,0,959,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,18,15,left,right,critical,9/20/2016,10:26,right,0,5425,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,19,24,left,right,critical,9/20/2016,10:26,left,1,5600,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,20,22,left,right,critical,9/20/2016,10:26,left,1,4725,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,21,2,right,left,critical,9/20/2016,10:26,left,0,6182,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,22,17,left,right,critical,9/20/2016,10:26,right,0,2731,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,23,10,left,right,critical,9/20/2016,10:26,left,1,3330,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,24,14,right,left,critical,9/20/2016,10:26,right,1,2958,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,25,8,right,left,critical,9/20/2016,10:26,left,0,3581,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,26,16,right,left,critical,9/20/2016,10:26,right,1,3225,2011-12-24,,,,,,,,male
lmg5afzkgbRIbXKtTFKG3feM0,27,7,left,right,critical,9/20/2016,10:26,left,1,3349,2011-12-24,,,,,,,,male
