subject_id,trial_number,trial_id,target_side,foil_side,trial_type,date_stamp,time_stamp,side_chosen,accuracy,rt,date_of_birth,ethnicity,native_lang,other_langs,parental_occ,dev_info,birth_order,num_siblings,gender
hiFfH2bsUViY5K5ROeON8JIdm,1,c,right,left,training,9/19/2016,9:37,right,1,43687,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,2,b,left,right,training,9/19/2016,9:37,right,0,19681,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,3,a,right,left,training,9/19/2016,9:37,left,0,15401,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,4,13,left,right,critical,9/19/2016,9:37,left,1,28386,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,5,21,left,right,critical,9/19/2016,9:37,left,1,27824,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,6,1,left,right,critical,9/19/2016,9:37,left,1,24470,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,7,14,left,right,critical,9/19/2016,9:37,left,1,22567,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,8,6,left,right,critical,9/19/2016,9:37,left,1,17835,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,9,16,right,left,critical,9/19/2016,9:37,right,1,17017,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,10,7,left,right,critical,9/19/2016,9:37,right,0,19152,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,11,23,right,left,critical,9/19/2016,9:37,right,1,14627,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,12,19,left,right,critical,9/19/2016,9:37,right,0,14375,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,13,24,right,left,critical,9/19/2016,9:37,right,1,46139,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,14,18,right,left,critical,9/19/2016,9:37,left,0,5397,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,15,17,left,right,critical,9/19/2016,9:37,right,0,28640,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,16,4,right,left,critical,9/19/2016,9:37,left,0,37676,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,17,10,left,right,critical,9/19/2016,9:37,left,1,36114,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,18,9,right,left,critical,9/19/2016,9:37,left,0,17904,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,19,8,left,right,critical,9/19/2016,9:37,left,1,8325,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,20,3,right,left,critical,9/19/2016,9:37,right,1,20405,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,21,2,left,right,critical,9/19/2016,9:37,left,1,27313,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,22,22,right,left,critical,9/19/2016,9:37,left,0,44982,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,23,15,left,right,critical,9/19/2016,9:37,left,1,27612,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,24,20,right,left,critical,9/19/2016,9:37,left,0,3671,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,25,5,right,left,critical,9/19/2016,9:37,right,1,2434,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,26,11,left,right,critical,9/19/2016,9:37,left,1,12681,2014-08-04,,,,,,1,1,male
hiFfH2bsUViY5K5ROeON8JIdm,27,12,right,left,critical,9/19/2016,9:37,left,0,21066,2014-08-04,,,,,,1,1,male
