subject_id,trial_number,trial_id,target_sentence,foil_sentence,target_side,foil_side,trial_type,presentation_order,date_stamp,time_stamp,side_chosen,accuracy,rt,times_played,date_of_birth,ethnicity,native_lang,other_langs,parental_occ,dev_info,birth_order,num_siblings,gender
jBClCPn5bzWMkBQIrv7K9CB1a,1,c,the_mouse_loves_cheese,the_cat_is_sleeping,right,left,training,1,8/24/2016,10:22,right,1,4934,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,2,b,the_frog_is_jumping,the_mouse_loves_cheese,left,right,training,0,8/24/2016,10:22,right,0,3822,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,3,a,the_cat_is_sleeping,the_frog_is_jumping,right,left,training,1,8/24/2016,10:22,left,0,699,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,4,15,he_dropped_the_cheeseburger,the_bee_is_on_the_flower,left,right,critical,0,8/24/2016,10:22,right,0,1913,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,5,12,the_pizza_was_too_hot,the_dolphins_are_swimming,right,left,critical,0,8/24/2016,10:22,right,1,1637,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,6,22,she_bought_a_cake,he_made_a_salad,right,left,critical,1,8/24/2016,10:22,left,0,534,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,7,5,the_turtle_lives_in_the_sea,we_had_pasta_for_dinner,right,left,critical,1,8/24/2016,10:22,left,0,1392,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,8,17,we_took_some_sandwiches,he_dropped_the_cheeseburger,left,right,critical,0,8/24/2016,10:22,right,0,301,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,9,20,the_cheese_is_tasty,she_bought_a_cake,right,left,critical,0,8/24/2016,10:22,left,0,1850,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,10,4,we_had_pasta_for_dinner,she_likes_eating_carrots,right,left,critical,0,8/24/2016,10:22,left,0,1755,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,11,23,the_fish_are_in_the_river,he_is_peeling_a_banana,left,right,critical,1,8/24/2016,10:22,right,0,3846,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,12,2,she_has_cereal_for_breakfast,she_grew_lots_of_tomatoes,right,left,critical,1,8/24/2016,10:22,right,1,1972,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,13,10,the_chickens_lay_eggs,he_finished_all_the_chocolates,right,left,critical,1,8/24/2016,10:22,right,1,2352,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,14,3,the_horses_are_in_the_field,the_fish_are_in_the_river,left,right,critical,0,8/24/2016,10:22,right,0,3016,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,15,7,the_ladybirds_are_very_red,the_elephant_is_very_big,left,right,critical,0,8/24/2016,10:22,left,1,2924,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,16,18,the_birds_are_flying,the_dog_is_barking,left,right,critical,1,8/24/2016,10:22,right,0,2528,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,17,24,the_monkey_is_up_in_the_tree,the_ladybirds_are_very_red,left,right,critical,1,8/24/2016,10:22,right,0,3622,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,18,1,the_dolphins_are_swimming,the_horses_are_in_the_field,left,right,critical,0,8/24/2016,10:22,right,0,1715,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,19,21,he_is_peeling_a_banana,the_butterfly_is_pretty,left,right,critical,0,8/24/2016,10:22,left,1,1567,2,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,20,11,the_dog_is_barking,the_cheese_is_tasty,right,left,critical,1,8/24/2016,10:22,left,0,671,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,21,13,the_butterfly_is_pretty,the_pizza_was_too_hot,left,right,critical,0,8/24/2016,10:22,left,1,3593,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,22,19,he_made_a_salad,we_took_some_sandwiches,left,right,critical,1,8/24/2016,10:22,right,0,1952,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,23,14,he_finished_all_the_chocolates,she_has_cereal_for_breakfast,right,left,critical,0,8/24/2016,10:22,right,1,4398,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,24,6,the_bee_is_on_the_flower,the_birds_are_flying,left,right,critical,0,8/24/2016,10:22,left,1,537,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,25,9,the_elephant_is_very_big,the_monkey_is_up_in_the_tree,left,right,critical,1,8/24/2016,10:22,right,0,2854,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,26,16,she_grew_lots_of_tomatoes,the_turtle_lives_in_the_sea,right,left,critical,1,8/24/2016,10:22,right,1,4720,1,21/09/12,,,,,,,,male
jBClCPn5bzWMkBQIrv7K9CB1a,27,8,she_likes_eating_carrots,the_chickens_lay_eggs,right,left,critical,0,8/24/2016,10:22,right,1,1288,1,21/09/12,,,,,,,,male
