subject_id,trial_number,trial_id,target_sentence,foil_sentence,target_side,foil_side,trial_type,presentation_order,date_stamp,time_stamp,side_chosen,accuracy,rt,times_played,date_of_birth,ethnicity,native_lang,other_langs,parental_occ,dev_info,birth_order,num_siblings,gender
QQ9dw1f4Zlu2UVsbp8ox68uXd,1,c,the_mouse_loves_cheese,the_cat_is_sleeping,right,left,training,1,8/24/2016,02:40,left,0,6803,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,2,b,the_frog_is_jumping,the_mouse_loves_cheese,left,right,training,0,8/24/2016,02:40,left,1,2959,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,3,a,the_cat_is_sleeping,the_frog_is_jumping,right,left,training,1,8/24/2016,02:40,right,1,1333,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,4,5,the_turtle_lives_in_the_sea,we_had_pasta_for_dinner,left,right,critical,0,8/24/2016,02:40,left,1,1883,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,5,24,the_monkey_is_up_in_the_tree,the_ladybirds_are_very_red,right,left,critical,1,8/24/2016,02:40,right,1,2278,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,6,17,we_took_some_sandwiches,he_dropped_the_cheeseburger,left,right,critical,0,8/24/2016,02:40,right,0,5530,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,7,11,the_dog_is_barking,the_cheese_is_tasty,right,left,critical,1,8/24/2016,02:40,right,1,4762,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,8,10,the_chickens_lay_eggs,he_finished_all_the_chocolates,right,left,critical,1,8/24/2016,02:40,right,1,2230,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,9,2,she_has_cereal_for_breakfast,she_grew_lots_of_tomatoes,left,right,critical,1,8/24/2016,02:40,left,1,922,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,10,6,the_bee_is_on_the_flower,the_birds_are_flying,right,left,critical,1,8/24/2016,02:40,right,1,224,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,11,13,the_butterfly_is_pretty,the_pizza_was_too_hot,right,left,critical,1,8/24/2016,02:40,right,1,195,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,12,20,the_cheese_is_tasty,she_bought_a_cake,left,right,critical,0,8/24/2016,02:40,left,1,122,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,13,1,the_dolphins_are_swimming,the_horses_are_in_the_field,left,right,critical,0,8/24/2016,02:40,left,1,3152,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,14,3,the_horses_are_in_the_field,the_fish_are_in_the_river,left,right,critical,0,8/24/2016,02:40,left,1,4326,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,15,21,he_is_peeling_a_banana,the_butterfly_is_pretty,left,right,critical,0,8/24/2016,02:40,left,1,773,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,16,23,the_fish_are_in_the_river,he_is_peeling_a_banana,left,right,critical,0,8/24/2016,02:40,left,1,-8,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,17,14,he_finished_all_the_chocolates,she_has_cereal_for_breakfast,right,left,critical,0,8/24/2016,02:40,right,1,1762,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,18,12,the_pizza_was_too_hot,the_dolphins_are_swimming,right,left,critical,1,8/24/2016,02:40,right,1,3421,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,19,9,the_elephant_is_very_big,the_monkey_is_up_in_the_tree,left,right,critical,1,8/24/2016,02:40,left,1,1499,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,20,16,she_grew_lots_of_tomatoes,the_turtle_lives_in_the_sea,right,left,critical,1,8/24/2016,02:40,right,1,2096,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,21,4,we_had_pasta_for_dinner,she_likes_eating_carrots,left,right,critical,0,8/24/2016,02:40,left,1,550,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,22,22,she_bought_a_cake,he_made_a_salad,left,right,critical,0,8/24/2016,02:40,left,1,266,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,23,8,she_likes_eating_carrots,the_chickens_lay_eggs,right,left,critical,1,8/24/2016,02:40,right,1,760,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,24,15,he_dropped_the_cheeseburger,the_bee_is_on_the_flower,left,right,critical,0,8/24/2016,02:40,left,1,350,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,25,19,he_made_a_salad,we_took_some_sandwiches,right,left,critical,0,8/24/2016,02:40,left,0,80,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,26,7,the_ladybirds_are_very_red,the_elephant_is_very_big,right,left,critical,0,8/24/2016,02:40,left,0,2878,1,03/12/11,,,,,,,,male
QQ9dw1f4Zlu2UVsbp8ox68uXd,27,18,the_birds_are_flying,the_dog_is_barking,left,right,critical,1,8/24/2016,02:40,right,0,315,1,03/12/11,,,,,,,,male
