subject_id,trial_number,trial_id,target_sentence,foil_sentence,target_side,foil_side,trial_type,presentation_order,date_stamp,time_stamp,side_chosen,accuracy,rt,times_played,date_of_birth,ethnicity,native_lang,other_langs,parental_occ,dev_info,birth_order,num_siblings,gender
sW31tKy4xz8MaAswEJpEzefQN,1,c,the_mouse_loves_cheese,the_cat_is_sleeping,right,left,training,1,9/23/2016,9:50,right,1,8335,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,2,b,the_frog_is_jumping,the_mouse_loves_cheese,left,right,training,0,9/23/2016,9:50,left,1,5573.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,3,a,the_cat_is_sleeping,the_frog_is_jumping,right,left,training,1,9/23/2016,9:50,left,0,4753.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,4,4,we_had_pasta_for_dinner,she_likes_eating_carrots,left,right,critical,0,9/23/2016,9:50,left,1,5645.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,5,14,he_finished_all_the_chocolates,she_has_cereal_for_breakfast,left,right,critical,0,9/23/2016,9:50,left,1,2420.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,6,24,the_monkey_is_up_in_the_tree,the_ladybirds_are_very_red,right,left,critical,1,9/23/2016,9:50,left,0,3245.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,7,2,she_has_cereal_for_breakfast,she_grew_lots_of_tomatoes,left,right,critical,1,9/23/2016,9:50,left,1,1698.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,8,13,the_butterfly_is_pretty,the_pizza_was_too_hot,left,right,critical,1,9/23/2016,9:50,right,0,1112.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,9,18,the_birds_are_flying,the_dog_is_barking,left,right,critical,1,9/23/2016,9:50,left,1,15.99999999999909,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,10,6,the_bee_is_on_the_flower,the_birds_are_flying,right,left,critical,1,9/23/2016,9:50,right,1,5764.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,11,10,the_chickens_lay_eggs,he_finished_all_the_chocolates,left,right,critical,1,9/23/2016,9:50,right,0,719.9999999999991,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,12,19,he_made_a_salad,we_took_some_sandwiches,right,left,critical,0,9/23/2016,9:50,right,1,537.9999999999991,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,13,11,the_dog_is_barking,the_cheese_is_tasty,left,right,critical,0,9/23/2016,9:50,left,1,323.9999999999991,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,14,21,he_is_peeling_a_banana,the_butterfly_is_pretty,left,right,critical,0,9/23/2016,9:50,right,0,1956.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,15,22,she_bought_a_cake,he_made_a_salad,right,left,critical,1,9/23/2016,9:50,left,0,1973.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,16,12,the_pizza_was_too_hot,the_dolphins_are_swimming,right,left,critical,1,9/23/2016,9:50,left,0,1272.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,17,3,the_horses_are_in_the_field,the_fish_are_in_the_river,right,left,critical,0,9/23/2016,9:50,left,0,7282.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,18,15,he_dropped_the_cheeseburger,the_bee_is_on_the_flower,left,right,critical,0,9/23/2016,9:50,left,1,1612.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,19,8,she_likes_eating_carrots,the_chickens_lay_eggs,right,left,critical,0,9/23/2016,9:50,left,0,2935.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,20,16,she_grew_lots_of_tomatoes,the_turtle_lives_in_the_sea,left,right,critical,1,9/23/2016,9:50,left,1,2667.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,21,9,the_elephant_is_very_big,the_monkey_is_up_in_the_tree,right,left,critical,0,9/23/2016,9:50,right,1,7640.999999999999,1,2013-01-02,,,,,,2,1,female
sW31tKy4xz8MaAswEJpEzefQN,22,23,the_fish_are_in_the_river,he_is_peeling_a_banana,left,right,critical,1,9/23/2016,9:50,left,1,1501.999999999999,1,2013-01-02,,,,,,2,1,female
