subject_id,trial_number,trial_id,target_sentence,foil_sentence,target_side,foil_side,trial_type,presentation_order,date_stamp,time_stamp,side_chosen,accuracy,rt,times_played,date_of_birth,ethnicity,native_lang,other_langs,parental_occ,dev_info,birth_order,num_siblings,gender
eqRFvHLDoLo78cytWszwngpEf,1,c,the_mouse_loves_cheese,the_cat_is_sleeping,right,left,training,1,9/19/2016,15:19,right,1,7965.999999999999,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,2,b,the_frog_is_jumping,the_mouse_loves_cheese,left,right,training,0,9/19/2016,15:19,right,0,2573.999999999999,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,3,a,the_cat_is_sleeping,the_frog_is_jumping,right,left,training,1,9/19/2016,15:19,left,0,6342.999999999999,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,4,17,we_took_some_sandwiches,he_dropped_the_cheeseburger,left,right,critical,0,9/19/2016,15:19,left,1,1794.999999999999,2,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,5,24,the_monkey_is_up_in_the_tree,the_ladybirds_are_very_red,left,right,critical,1,9/19/2016,15:19,left,1,18701,2,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,6,3,the_horses_are_in_the_field,the_fish_are_in_the_river,left,right,critical,1,9/19/2016,15:19,left,1,12347,2,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,7,23,the_fish_are_in_the_river,he_is_peeling_a_banana,right,left,critical,0,9/19/2016,15:19,left,0,12116,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,8,4,we_had_pasta_for_dinner,she_likes_eating_carrots,right,left,critical,0,9/19/2016,15:19,left,0,8659,3,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,9,15,he_dropped_the_cheeseburger,the_bee_is_on_the_flower,right,left,critical,1,9/19/2016,15:19,right,1,9118,5,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,10,13,the_butterfly_is_pretty,the_pizza_was_too_hot,left,right,critical,1,9/19/2016,15:19,left,1,20621,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,11,22,she_bought_a_cake,he_made_a_salad,right,left,critical,0,9/19/2016,15:19,left,0,13296,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,12,14,he_finished_all_the_chocolates,she_has_cereal_for_breakfast,right,left,critical,0,9/19/2016,15:19,left,0,9303,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,13,7,the_ladybirds_are_very_red,the_elephant_is_very_big,left,right,critical,0,9/19/2016,15:19,right,0,7049.999999999999,3,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,14,18,the_birds_are_flying,the_dog_is_barking,right,left,critical,1,9/19/2016,15:19,left,0,7867.999999999999,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,15,2,she_has_cereal_for_breakfast,she_grew_lots_of_tomatoes,left,right,critical,0,9/19/2016,15:19,right,0,7051.999999999999,3,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,16,6,the_bee_is_on_the_flower,the_birds_are_flying,left,right,critical,1,9/19/2016,15:19,left,1,8162.999999999999,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,17,21,he_is_peeling_a_banana,the_butterfly_is_pretty,right,left,critical,1,9/19/2016,15:19,right,1,7309.999999999999,3,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,18,11,the_dog_is_barking,the_cheese_is_tasty,right,left,critical,0,9/19/2016,15:19,left,0,6348.999999999999,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,19,20,the_cheese_is_tasty,she_bought_a_cake,left,right,critical,1,9/19/2016,15:19,right,0,7655.999999999999,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,20,10,the_chickens_lay_eggs,he_finished_all_the_chocolates,left,right,critical,1,9/19/2016,15:19,right,0,9043,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,21,16,she_grew_lots_of_tomatoes,the_turtle_lives_in_the_sea,right,left,critical,0,9/19/2016,15:19,right,1,4552.999999999999,3,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,22,5,the_turtle_lives_in_the_sea,we_had_pasta_for_dinner,right,left,critical,0,9/19/2016,15:19,right,1,13296,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,23,12,the_pizza_was_too_hot,the_dolphins_are_swimming,right,left,critical,0,9/19/2016,15:19,right,1,5910.999999999999,1,2014-05-24,,,,,,2,1,male
eqRFvHLDoLo78cytWszwngpEf,24,19,he_made_a_salad,we_took_some_sandwiches,left,right,critical,0,9/19/2016,15:19,left,1,1598.999999999999,1,2014-05-24,,,,,,2,1,male
