subject_id,trial_number,trial_id,target_sentence,foil_sentence,target_side,foil_side,trial_type,presentation_order,date_stamp,time_stamp,side_chosen,accuracy,rt,times_played,date_of_birth,ethnicity,native_lang,other_langs,parental_occ,dev_info,birth_order,num_siblings,gender
xjOrcaXqGGOhVWgDNGmp0Ju7u,1,c,the_mouse_loves_cheese,the_cat_is_sleeping,right,left,training,1,9/23/2016,11:15,right,1,1296.999999999999,2,,,,,,,,,male
xjOrcaXqGGOhVWgDNGmp0Ju7u,2,b,the_frog_is_jumping,the_mouse_loves_cheese,left,right,training,0,9/23/2016,11:15,left,1,19506,1,,,,,,,,,male
xjOrcaXqGGOhVWgDNGmp0Ju7u,3,a,the_cat_is_sleeping,the_frog_is_jumping,right,left,training,1,9/23/2016,11:15,right,1,715.9999999999991,1,,,,,,,,,male
xjOrcaXqGGOhVWgDNGmp0Ju7u,4,5,the_turtle_lives_in_the_sea,we_had_pasta_for_dinner,left,right,critical,0,9/23/2016,11:15,right,0,2474.999999999999,1,,,,,,,,,male
xjOrcaXqGGOhVWgDNGmp0Ju7u,5,19,he_made_a_salad,we_took_some_sandwiches,left,right,critical,1,9/23/2016,11:15,left,1,42.99999999999909,1,,,,,,,,,male
xjOrcaXqGGOhVWgDNGmp0Ju7u,6,15,he_dropped_the_cheeseburger,the_bee_is_on_the_flower,right,left,critical,1,9/23/2016,11:15,right,1,479.9999999999991,1,,,,,,,,,male
xjOrcaXqGGOhVWgDNGmp0Ju7u,7,22,she_bought_a_cake,he_made_a_salad,left,right,critical,0,9/23/2016,11:15,left,1,190.9999999999991,1,,,,,,,,,male
xjOrcaXqGGOhVWgDNGmp0Ju7u,8,23,the_fish_are_in_the_river,he_is_peeling_a_banana,left,right,critical,0,9/23/2016,11:15,left,1,581.9999999999991,1,,,,,,,,,male
xjOrcaXqGGOhVWgDNGmp0Ju7u,9,11,the_dog_is_barking,the_cheese_is_tasty,right,left,critical,0,9/23/2016,11:15,right,1,2032.999999999999,1,,,,,,,,,male
xjOrcaXqGGOhVWgDNGmp0Ju7u,10,13,the_butterfly_is_pretty,the_pizza_was_too_hot,right,left,critical,0,9/23/2016,11:15,right,1,778.9999999999991,1,,,,,,,,,male
xjOrcaXqGGOhVWgDNGmp0Ju7u,11,18,the_birds_are_flying,the_dog_is_barking,right,left,critical,1,9/23/2016,11:15,right,1,853.9999999999991,1,,,,,,,,,male
xjOrcaXqGGOhVWgDNGmp0Ju7u,12,17,we_took_some_sandwiches,he_dropped_the_cheeseburger,left,right,critical,1,9/23/2016,11:15,left,1,374.9999999999991,1,,,,,,,,,male
