subject_id,trial_number,trial_id,plain,sws,instruction_number,sound1_item,sound2_item,sound3_item,top_image,left_image,right_image,sound_gender,trial_type,date_stamp,time_stamp,side_chosen,accuracy,rt,play_counter,order,pic_position,distance,chosen_pic,test_lang,testing_loc,tester,date_of_birth,ethnicity,native_lang,other_langs,parental_occ,dev_info,birth_order,num_siblings,gender
WhDLJ,1,0,mal_plain,fem_sws,1,fireman,tractor,tractor,fireman,tractor,glasses,mal_plain_fem_sws,training,2/2/2017,10:31,top_img,true,2883,2,2_1_1_1,word_1_word_3_word_2,near,fireman,English_Speech,preschool,megan,,,,,,,,,female
WhDLJ,1,0,mal_plain,fem_sws,2,fireman,tractor,tractor,fireman,tractor,glasses,mal_plain_fem_sws,training,2/2/2017,10:31,left,true,2298,1,2_1_1_1,word_1_word_3_word_2,near,tractor,English_Speech,preschool,megan,,,,,,,,,female
WhDLJ,1,0,mal_plain,fem_sws,3,fireman,tractor,tractor,fireman,tractor,glasses,mal_plain_fem_sws,training,2/2/2017,10:31,left,true,1940,6,2_1_1_1,word_1_word_3_word_2,near,tractor,English_Speech,preschool,megan,,,,,,,,,female
WhDLJ,2,13,mal_plain,fem_sws,1,airplane,bread,airplane,airplane,toothbrush,bread,mal_plain_fem_sws,critical,2/2/2017,10:31,top_img,true,2986,2,1_2_1_1,word_2_word_1_word_3,far,airplane,English_Speech,preschool,megan,,,,,,,,,female
WhDLJ,2,13,mal_plain,fem_sws,2,airplane,bread,airplane,airplane,toothbrush,bread,mal_plain_fem_sws,critical,2/2/2017,10:31,right,true,3165,2,1_2_1_1,word_2_word_1_word_3,far,bread,English_Speech,preschool,megan,,,,,,,,,female
WhDLJ,2,13,mal_plain,fem_sws,3,airplane,bread,airplane,airplane,toothbrush,bread,mal_plain_fem_sws,critical,2/2/2017,10:31,left,false,2826,2,1_2_1_1,word_2_word_1_word_3,far,toothbrush,English_Speech,preschool,megan,,,,,,,,,female
WhDLJ,3,1,mal_plain,fem_sws,1,baby,spoon,spoon,spoon,train,baby,mal_plain_fem_sws,critical,2/2/2017,10:31,right,true,2172,1,1_2_2_1,word_1_word_3_word_2,near,baby,English_Speech,preschool,megan,,,,,,,,,female
WhDLJ,3,1,mal_plain,fem_sws,2,baby,spoon,spoon,spoon,train,baby,mal_plain_fem_sws,critical,2/2/2017,10:31,top_img,true,2012,2,1_2_2_1,word_1_word_3_word_2,near,spoon,English_Speech,preschool,megan,,,,,,,,,female
WhDLJ,3,1,mal_plain,fem_sws,3,baby,spoon,spoon,spoon,train,baby,mal_plain_fem_sws,critical,2/2/2017,10:31,left,false,2636,2,1_2_2_1,word_1_word_3_word_2,near,train,English_Speech,preschool,megan,,,,,,,,,female
WhDLJ,4,2,mal_plain,fem_sws,1,bed,chicken,fork,fork,chicken,bed,mal_plain_fem_sws,critical,2/2/2017,10:31,right,true,3110,2,2_1_1_0,word_3_word_2_word_1,different,bed,English_Speech,preschool,megan,,,,,,,,,female
